variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_simd,0,0,1,0,0,0,0,59,5,763,625,3902.119566,3907.427484, 463.155243, 0.990860, 2.159103, 29628.460700, 22576, 21591.032711,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,625,3962.347946,5410.430036, 255.389226, 0.000000, 3.915592, 29622.565200, 22454, 39155.919614,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS625/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,650,3940.263837,3945.561165, 432.492401, 0.991580, 2.312179, 30666.800900, 23240, 23121.793558,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,650,3982.593137,3988.282186, 386.575763, 0.991580, 2.586815, 30666.800900, 23240, 25868.150479,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,650,4242.381540,4247.830786, 442.336192, 0.991580, 2.260724, 30666.800900, 23240, 22607.238958,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,650,3993.743896,3998.980490, 437.547908, 0.991580, 2.285464, 30666.800900, 23240, 22854.640192,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,650,4101.308931,5559.582650, 265.179627, 0.000000, 3.771029, 30661.001300, 23119, 37710.287577,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,650,4173.618038,4179.572328, 323.762146, 0.991580, 3.088687, 30666.800900, 23240, 30886.872119,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,650,3995.618312,4001.247879, 443.659998, 0.991580, 2.253978, 30666.800900, 23240, 22539.782799,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,650,3982.618451,3988.718879, 443.302875, 0.991580, 2.255794, 30666.800900, 23240, 22557.940760,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,650,4770.833253,4776.920886, 439.657855, 0.991580, 2.274496, 30666.800900, 23240, 22744.959272,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,650,4637.853706,6142.050054, 244.041957, 0.000000, 4.097656, 30661.001300, 23119, 40976.560452,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS650/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,675,3913.649847,3918.829273, 430.942018, 0.992220, 2.320498, 31698.400800, 23836, 23204.977894,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,675,3930.668628,3935.822024, 371.811308, 0.992220, 2.689536, 31698.400800, 23836, 26895.362759,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,675,4149.577692,4155.753973, 431.301765, 0.992220, 2.318562, 31698.400800, 23836, 23185.622717,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,675,3932.888908,3937.952564, 428.330154, 0.992220, 2.334648, 31698.400800, 23836, 23346.476785,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,675,3926.246218,5378.164777, 256.067011, 0.000000, 3.905228, 31692.645800, 23715, 39052.277668,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,675,4177.834019,4182.994208, 314.202268, 0.992220, 3.182663, 31698.400800, 23836, 31826.632088,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,675,3938.700731,3943.935560, 430.822625, 0.992220, 2.321141, 31698.400800, 23836, 23211.408627,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,675,3891.837186,3896.998737, 429.065564, 0.992220, 2.330646, 31698.400800, 23836, 23306.461400,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,675,4563.795139,4569.446987, 418.679816, 0.992220, 2.388460, 31698.400800, 23836, 23884.600177,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,675,4671.542284,5978.065103, 235.212144, 0.000000, 4.251481, 31692.645800, 23715, 42514.811693,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS675/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,700,3952.106961,3957.157693, 414.288153, 0.992720, 2.413779, 32721.846400, 24619, 24137.788933,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,700,3922.860321,3928.164552, 373.271360, 0.992720, 2.679016, 32721.846400, 24619, 26790.161436,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,700,4090.814984,4096.767521, 411.564908, 0.992720, 2.429750, 32721.846400, 24619, 24297.504033,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,700,3906.882415,3911.929249, 405.737417, 0.992720, 2.464648, 32721.846400, 24619, 24646.482130,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,700,3881.852544,5187.685222, 251.044064, 0.000000, 3.983364, 32716.144200, 24500, 39833.644554,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,700,4095.589698,4101.212281, 345.880642, 0.992720, 2.891171, 32721.846400, 24619, 28911.707670,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,700,3994.850371,4000.158119, 416.230567, 0.992720, 2.402515, 32721.846400, 24619, 24025.145631,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,700,3991.041278,3996.088493, 412.614555, 0.992720, 2.423569, 32721.846400, 24619, 24235.693752,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,700,4836.792454,4842.357056, 411.660897, 0.992720, 2.429184, 32721.846400, 24619, 24291.838448,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,700,4691.293013,6144.356776, 225.894162, 0.000000, 4.426852, 32716.144200, 24500, 44268.518979,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS700/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,725,3934.955947,3941.375136, 392.416372, 0.993270, 2.548314, 33739.681800, 25427, 25483.136562,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,725,4022.044839,4027.914790, 345.424199, 0.993270, 2.894991, 33739.681800, 25427, 28949.911539,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,725,4194.855133,4200.739883, 391.979641, 0.993270, 2.551153, 33739.681800, 25427, 25511.529044,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,725,4001.739118,4007.498561, 391.132467, 0.993270, 2.556679, 33739.681800, 25427, 25566.785803,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,725,3939.311752,5354.860507, 236.170377, 0.000000, 4.234231, 33733.954800, 25309, 42342.312967,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,725,4169.609063,4175.546893, 328.968697, 0.993270, 3.039803, 33739.681800, 25427, 30398.029021,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,725,4291.524057,4297.111104, 392.085659, 0.993270, 2.550463, 33739.681800, 25427, 25504.630855,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,725,3940.372071,3946.211634, 391.531904, 0.993270, 2.554070, 33739.681800, 25427, 25540.702784,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,725,4992.204842,4998.935470, 384.690365, 0.993270, 2.599493, 33739.681800, 25427, 25994.932343,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,725,4626.900486,6106.142620, 219.824042, 0.000000, 4.549093, 33733.954800, 25309, 45490.929511,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS725/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,750,3988.680312,3994.447148, 378.587008, 0.993720, 2.641401, 34751.928400, 26063, 26414.007328,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,750,4763.253005,4769.308678, 363.495292, 0.993720, 2.751067, 34751.928400, 26063, 27510.672677,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,750,4236.578611,4242.207857, 367.253066, 0.993720, 2.722918, 34751.928400, 26063, 27229.180423,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,750,3939.624766,3944.975526, 371.455615, 0.993720, 2.692112, 34751.928400, 26063, 26921.116804,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,750,4010.719965,5386.506894, 230.467919, 0.000000, 4.338999, 34746.291000, 25946, 43389.986968,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,750,4209.601702,4215.349643, 286.143160, 0.993720, 3.494754, 34751.928400, 26063, 34947.541662,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,750,3977.046365,3982.760661, 380.673656, 0.993720, 2.626922, 34751.928400, 26063, 26269.219922,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,750,3952.042881,3957.219681, 343.019831, 0.993720, 2.915283, 34751.928400, 26063, 29152.833453,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,750,4724.756093,4730.064773, 382.443612, 0.993720, 2.614765, 34751.928400, 26063, 26147.645558,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,750,3998.100936,5470.817874, 210.205902, 0.000000, 4.757240, 34746.291000, 25946, 47572.403444,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS750/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,775,4045.203400,4051.244224, 338.278132, 0.994130, 2.956147, 35760.106000, 26655, 29561.473429,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,775,4240.667806,4246.292363, 352.242637, 0.994130, 2.838952, 35760.106000, 26655, 28389.521731,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,775,4246.754432,4252.689165, 361.872789, 0.994130, 2.763402, 35760.106000, 26655, 27634.020317,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,775,3874.683995,3879.737213, 380.282322, 0.994130, 2.629625, 35760.106000, 26655, 26296.252638,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,775,3975.282545,5401.358857, 194.617298, 0.000000, 5.138289, 35754.923700, 26540, 51382.894024,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,775,4177.617383,4183.628853, 287.994078, 0.994130, 3.472294, 35760.106000, 26655, 34722.936210,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,775,3940.312375,3946.311721, 373.464067, 0.994130, 2.677634, 35760.106000, 26655, 26776.337797,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,775,4695.868090,4701.894346, 372.216220, 0.994130, 2.686610, 35760.106000, 26655, 26866.104895,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,775,4127.642233,4133.738611, 370.528281, 0.994130, 2.698849, 35760.106000, 26655, 26988.493223,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,775,4039.034812,5533.069914, 191.687276, 0.000000, 5.216830, 35754.923700, 26540, 52168.303460,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS775/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,800,4665.406235,4671.507413, 342.269756, 0.994460, 2.921672, 36761.429600, 27225, 29216.721092,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,800,4000.591193,4006.527961, 358.227328, 0.994460, 2.791523, 36761.429600, 27225, 27915.234857,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,800,4352.508821,4358.327594, 343.553449, 0.994460, 2.910755, 36761.429600, 27225, 29107.552386,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,800,3987.999113,3993.196322, 311.393201, 0.994460, 3.211374, 36761.429600, 27225, 32113.739101,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,800,4257.041603,5775.008959, 178.821233, 0.000000, 5.592177, 36755.876300, 27109, 55921.770733,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,800,4433.801381,4440.364684, 302.515759, 0.994460, 3.305613, 36761.429600, 27225, 33056.129177,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,800,3943.214690,3948.301109, 343.700430, 0.994460, 2.909510, 36761.429600, 27225, 29095.104675,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,800,3926.264871,3932.007863, 351.598396, 0.994460, 2.844154, 36761.429600, 27225, 28441.540427,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,800,4075.803561,4081.853993, 355.504552, 0.994460, 2.812904, 36761.429600, 27225, 28129.035059,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,800,3882.368271,5328.873255, 176.405098, 0.000000, 5.668770, 36755.876300, 27109, 56687.704043,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS800/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,825,3935.362585,3941.103131, 351.034357, 0.994720, 2.848724, 37758.527600, 27841, 28487.240095,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,825,3889.577879,3895.488247, 343.290770, 0.994720, 2.912982, 37758.527600, 27841, 29129.824860,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,825,4250.718229,4256.778452, 335.869477, 0.994720, 2.977347, 37758.527600, 27841, 29773.470599,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,825,3941.265803,3947.052476, 347.227535, 0.994720, 2.879956, 37758.527600, 27841, 28799.559322,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,825,3920.999307,5262.646183, 205.945451, 0.000000, 4.855655, 37752.844000, 27725, 48556.547137,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,825,4240.033597,4245.523048, 285.233236, 0.994720, 3.505903, 37758.527600, 27841, 35059.027991,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,825,4573.442770,4579.069029, 346.105806, 0.994720, 2.889290, 37758.527600, 27841, 28892.898683,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,825,3931.293224,3937.017730, 351.315788, 0.994720, 2.846442, 37758.527600, 27841, 28464.419624,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,825,3873.594036,3878.693669, 313.037689, 0.994720, 3.194504, 37758.527600, 27841, 31945.035211,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,825,4531.671294,6167.963713, 195.024248, 0.000000, 5.127568, 37752.844000, 27725, 51275.675251,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS825/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,850,3920.054972,3925.926427, 342.630419, 0.995010, 2.918597, 38752.273900, 28415, 29185.966690,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,850,4503.595228,4510.153040, 338.621488, 0.995010, 2.953150, 38752.273900, 28415, 29531.498619,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,850,4156.938736,4161.997854, 342.332249, 0.995010, 2.921139, 38752.273900, 28415, 29211.387531,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,850,3832.024013,3837.163612, 340.530597, 0.995010, 2.936594, 38752.273900, 28415, 29365.936809,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,850,3887.996209,5518.957694, 204.196628, 0.000000, 4.897241, 38746.718100, 28300, 48972.405204,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,850,4128.799376,4133.957962, 256.331106, 0.995010, 3.901204, 38752.273900, 28415, 39012.042519,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,850,4060.130758,4066.373004, 339.829692, 0.995010, 2.942650, 38752.273900, 28415, 29426.504626,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,850,3911.649572,3917.364460, 306.932048, 0.995010, 3.258050, 38752.273900, 28415, 32580.501343,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,850,4545.392626,4551.059073, 331.503312, 0.995010, 3.016561, 38752.273900, 28415, 30165.611104,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,850,3869.613406,5244.697512, 191.191284, 0.000000, 5.230364, 38746.718100, 28300, 52303.639542,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS850/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,875,4566.956482,4572.630944, 324.589356, 0.995230, 3.080816, 39741.089900, 29013, 30808.157509,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,875,3904.924093,3910.072008, 326.958060, 0.995230, 3.058496, 39741.089900, 29013, 30584.962461,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,875,4108.347244,4113.887872, 335.815533, 0.995230, 2.977825, 39741.089900, 29013, 29778.253288,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,875,3915.375851,3921.113072, 291.241380, 0.995230, 3.433578, 39741.089900, 29013, 34335.780212,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,875,3992.182370,5404.114046, 169.397105, 0.000000, 5.903289, 39735.326500, 28897, 59032.885934,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,875,4257.859258,4263.333802, 279.045910, 0.995230, 3.583640, 39741.089900, 29013, 35836.396925,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,875,3976.402707,3981.596489, 323.082144, 0.995230, 3.095188, 39741.089900, 29013, 30951.880809,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,875,3938.685013,3943.724083, 327.199182, 0.995230, 3.056242, 39741.089900, 29013, 30562.423598,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,875,3959.114186,3964.083202, 325.833523, 0.995230, 3.069052, 39741.089900, 29013, 30690.519193,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,875,3873.162945,5268.108855, 164.369656, 0.000000, 6.083848, 39735.326500, 28897, 60838.479882,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS875/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,900,3818.165880,3823.696179, 322.372517, 0.995460, 3.102001, 40724.137900, 29546, 31020.014072,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,900,3891.621482,3896.851452, 287.921805, 0.995460, 3.473165, 40724.137900, 29546, 34731.652255,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,900,4080.997248,4086.310236, 318.074838, 0.995460, 3.143914, 40724.137900, 29546, 31439.141993,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,900,3836.826132,3842.089385, 322.520609, 0.995460, 3.100577, 40724.137900, 29546, 31005.770570,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,900,3964.265369,5374.637277, 193.103216, 0.000000, 5.178578, 40718.517200, 29428, 51785.776460,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,900,4119.743956,4125.497156, 272.120685, 0.995460, 3.674840, 40724.137900, 29546, 36748.400841,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,900,4558.372427,4564.365662, 326.062083, 0.995460, 3.066901, 40724.137900, 29546, 30669.006052,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,900,3880.474687,3885.586404, 324.190726, 0.995460, 3.084604, 40724.137900, 29546, 30846.039655,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS900/no_reorder/run_stdout_1.log,1
