variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_pruning,0,0,0,1,0,0,0,80,11,1301,300,4446.951936,4453.367309, 796.704190, 0.978080, 1.255171, 18528.350500, 14900, 12551.710063,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,300,4494.404607,4500.003582, 789.074163, 0.978080, 1.267308, 18528.350500, 14900, 12673.080005,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,300,4330.724394,4336.935536, 810.592544, 0.978080, 1.233665, 18528.350500, 14900, 12336.654308,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS300/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,320,4377.470262,4382.832972, 762.445509, 0.980180, 1.311569, 19618.730500, 15548, 13115.691391,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,320,4662.087225,4668.608564, 706.501478, 0.980180, 1.415425, 19618.730500, 15548, 14154.252053,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,320,4273.223697,4278.507140, 751.021201, 0.980180, 1.331520, 19618.730500, 15548, 13315.203341,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,320,4416.341958,4422.166126, 736.007266, 0.980180, 1.358682, 19618.730500, 15548, 13586.822396,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,320,4407.017384,4412.429406, 586.479981, 0.980180, 1.705088, 19618.730500, 15548, 17050.880386,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,320,4262.691408,4268.079330, 730.871773, 0.980180, 1.368229, 19618.730500, 15548, 13682.290612,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,320,2949.122706,4360.091506, 753.641747, 0.980180, 1.326890, 19618.730500, 15548, 13268.904010,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,320,4315.371496,4320.880154, 746.178425, 0.980180, 1.340162, 19618.730500, 15548, 13401.620390,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS320/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,340,4698.066512,4703.377097, 726.528449, 0.981750, 1.376409, 20700.670300, 16385, 13764.085920,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,340,4294.498700,4300.461737, 702.195961, 0.981750, 1.424104, 20700.670300, 16385, 14241.038911,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,340,5048.469771,5057.044292, 618.970378, 0.981750, 1.615586, 20700.670300, 16385, 16155.861983,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,340,4608.140089,4613.552919, 725.246077, 0.981750, 1.378842, 20700.670300, 16385, 13788.423427,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,340,4623.730660,4629.940904, 564.538299, 0.981750, 1.771359, 20700.670300, 16385, 17713.590050,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,340,4706.126402,4711.451799, 701.057606, 0.981750, 1.426416, 20700.670300, 16385, 14264.163045,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,340,4566.070099,4571.388592, 696.631189, 0.981750, 1.435480, 20700.670300, 16385, 14354.797996,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,340,4730.472447,4735.872754, 728.187129, 0.981750, 1.373273, 20700.670300, 16385, 13732.733798,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS340/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,360,4308.681031,4313.919310, 679.119068, 0.983540, 1.472496, 21774.674500, 17054, 14724.958357,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,360,4453.213323,4458.344284, 683.850488, 0.983540, 1.462308, 21774.674500, 17054, 14623.079423,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,360,4415.322284,4420.676307, 536.986153, 0.983540, 1.862245, 21774.674500, 17054, 18622.454114,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,360,4417.295848,4422.914424, 684.851142, 0.983540, 1.460171, 21774.674500, 17054, 14601.713260,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,360,4406.601452,4412.667663, 534.350230, 0.983540, 1.871432, 21774.674500, 17054, 18714.317764,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,360,4393.350763,4398.912012, 677.846490, 0.983540, 1.475260, 21774.674500, 17054, 14752.602772,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,360,4541.030548,4546.296898, 666.262216, 0.983540, 1.500911, 21774.674500, 17054, 15009.105653,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,360,4342.509151,4347.921482, 665.543987, 0.983540, 1.502530, 21774.674500, 17054, 15025.302906,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS360/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,380,4380.652355,4386.453576, 628.549671, 0.984920, 1.590964, 22842.944900, 17843, 15909.641620,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,380,4500.339822,4506.070872, 634.908452, 0.984920, 1.575030, 22842.944900, 17843, 15750.302220,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,380,4288.625943,4293.817233, 635.439279, 0.984920, 1.573714, 22842.944900, 17843, 15737.144891,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,380,4442.032306,4448.002206, 607.233439, 0.984920, 1.646813, 22842.944900, 17843, 16468.131306,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,380,4526.208586,4533.234224, 506.900727, 0.984920, 1.972773, 22842.944900, 17843, 19727.728660,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,380,4470.689160,4476.162190, 624.127670, 0.984920, 1.602236, 22842.944900, 17843, 16022.362873,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,380,3178.220026,4585.292342, 622.778538, 0.984920, 1.605707, 22842.944900, 17843, 16057.072287,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,380,4545.813361,4552.183043, 632.156808, 0.984920, 1.581886, 22842.944900, 17843, 15818.859943,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS380/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,400,4355.757578,4361.738978, 605.109599, 0.986180, 1.652593, 23903.419400, 18484, 16525.931861,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,400,4496.748201,4501.971581, 612.612165, 0.986180, 1.632354, 23903.419400, 18484, 16323.541348,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,400,4413.323922,4419.229629, 604.066983, 0.986180, 1.655446, 23903.419400, 18484, 16554.455519,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,400,4378.427527,4384.413138, 602.095683, 0.986180, 1.660866, 23903.419400, 18484, 16608.655869,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,400,4530.362337,4537.029429, 477.608666, 0.986180, 2.093764, 23903.419400, 18484, 20937.643519,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,400,4331.576845,4336.829910, 608.816206, 0.986180, 1.642532, 23903.419400, 18484, 16425.318361,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,400,4347.043774,4352.959035, 591.031259, 0.986180, 1.691958, 23903.419400, 18484, 16919.578872,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,400,2912.496723,4369.168145, 608.027296, 0.986180, 1.644663, 23903.419400, 18484, 16446.630054,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS400/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,420,4518.330395,4524.252456, 580.957697, 0.987370, 1.721296, 24955.185600, 19384, 17212.957257,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,420,2872.072008,4325.955995, 585.559308, 0.987370, 1.707769, 24955.185600, 19384, 17077.689434,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,420,4334.679297,4340.452668, 462.440428, 0.987370, 2.162441, 24955.185600, 19384, 21624.406945,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,420,4492.508808,4498.117122, 584.668760, 0.987370, 1.710370, 24955.185600, 19384, 17103.701588,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,420,4352.762539,4358.987752, 458.891850, 0.987370, 2.179163, 24955.185600, 19384, 21791.626921,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,420,2848.258568,4359.749022, 585.498348, 0.987370, 1.707947, 24955.185600, 19384, 17079.467499,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,420,4330.393473,4335.620672, 579.760939, 0.987370, 1.724849, 24955.185600, 19384, 17248.488700,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,420,4356.212952,4361.649102, 557.253079, 0.987370, 1.794517, 24955.185600, 19384, 17945.167789,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS420/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,440,4304.728726,4310.345688, 552.611972, 0.988220, 1.809588, 25999.109400, 20146, 18095.880111,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,440,4637.295769,4642.915926, 449.262579, 0.988220, 2.225870, 25999.109400, 20146, 22258.697868,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,440,4323.744001,4329.067481, 468.784880, 0.988220, 2.133175, 25999.109400, 20146, 21331.746002,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,440,2808.258469,4315.639287, 554.044392, 0.988220, 1.804910, 25999.109400, 20146, 18049.095246,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,440,4343.242410,4348.662448, 443.320039, 0.988220, 2.255707, 25999.109400, 20146, 22557.067416,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,440,4306.283805,4312.463620, 553.633206, 0.988220, 1.806250, 25999.109400, 20146, 18062.500381,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,440,4318.874477,4324.750284, 555.252905, 0.988220, 1.800981, 25999.109400, 20146, 18009.811232,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,440,4530.174407,4535.451456, 571.691148, 0.988220, 1.749196, 25999.109400, 20146, 17491.962286,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS440/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,460,4473.767542,4480.034888, 525.455621, 0.989250, 1.903110, 27039.251300, 20967, 19031.102909,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,460,4623.069607,4628.805900, 535.322452, 0.989250, 1.868033, 27039.251300, 20967, 18680.329884,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,460,4627.949116,4633.377862, 529.009360, 0.989250, 1.890326, 27039.251300, 20967, 18903.257207,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,460,4366.011875,4371.457724, 509.466213, 0.989250, 1.962839, 27039.251300, 20967, 19628.387013,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,460,4373.489646,4379.085932, 419.292659, 0.989250, 2.384969, 27039.251300, 20967, 23849.690173,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,460,4370.141343,4375.506573, 525.850798, 0.989250, 1.901680, 27039.251300, 20967, 19016.801024,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,460,4538.608400,4543.952768, 419.407429, 0.989250, 2.384316, 27039.251300, 20967, 23843.163732,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,460,2802.802748,4346.976275, 525.407383, 0.989250, 1.903285, 27039.251300, 20967, 19032.850189,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS460/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,480,4301.945811,4307.160274, 437.868153, 0.990200, 2.283792, 28071.801000, 21623, 22837.924935,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,480,4311.733939,4317.083342, 519.249845, 0.990200, 1.925855, 28071.801000, 21623, 19258.551725,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,480,4521.460152,4526.780169, 513.686697, 0.990200, 1.946712, 28071.801000, 21623, 19467.118890,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,480,4321.055603,4326.337888, 510.567838, 0.990200, 1.958604, 28071.801000, 21623, 19586.035897,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,480,4268.130778,4273.455854, 398.321575, 0.990200, 2.510534, 28071.801000, 21623, 25105.343587,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,480,4286.051571,4291.376265, 515.090920, 0.990200, 1.941405, 28071.801000, 21623, 19414.048309,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,480,4379.378200,4384.694860, 516.614612, 0.990200, 1.935679, 28071.801000, 21623, 19356.788907,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,480,4393.444676,4399.076032, 494.969546, 0.990200, 2.020326, 28071.801000, 21623, 20203.263154,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS480/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,500,4282.167737,4287.680972, 491.155687, 0.990890, 2.036014, 29097.190700, 22204, 20360.142936,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,500,2754.548553,4346.437859, 493.097062, 0.990890, 2.027998, 29097.190700, 22204, 20279.982920,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,500,2865.371995,4413.947711, 494.916291, 0.990890, 2.020544, 29097.190700, 22204, 20205.437105,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,500,4500.553886,4506.480501, 468.474265, 0.990890, 2.134589, 29097.190700, 22204, 21345.889727,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,500,4487.300453,4492.754011, 394.437993, 0.990890, 2.535253, 29097.190700, 22204, 25352.527326,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,500,4331.056205,4336.502577, 489.036525, 0.990890, 2.044837, 29097.190700, 22204, 20448.370377,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,500,4289.546077,4294.739454, 493.605270, 0.990890, 2.025910, 29097.190700, 22204, 20259.102970,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,500,4525.228565,4530.616721, 483.440160, 0.990890, 2.068508, 29097.190700, 22204, 20685.083360,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS500/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,520,4452.049015,4457.437419, 468.143961, 0.991530, 2.136095, 30115.224900, 22878, 21360.950541,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,520,4325.269082,4330.848368, 468.661267, 0.991530, 2.133737, 30115.224900, 22878, 21337.372425,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,520,4346.008397,4351.355916, 469.856082, 0.991530, 2.128311, 30115.224900, 22878, 21283.112802,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,520,4303.204190,4308.524808, 468.977591, 0.991530, 2.132298, 30115.224900, 22878, 21322.980428,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,520,4342.633955,4347.926494, 375.469888, 0.991530, 2.663329, 30115.224900, 22878, 26633.294220,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,520,4287.614485,4292.865574, 466.551485, 0.991530, 2.143386, 30115.224900, 22878, 21433.861673,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,520,4564.204316,4569.623078, 467.887560, 0.991530, 2.137266, 30115.224900, 22878, 21372.656279,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,520,4369.690287,4374.874605, 402.549493, 0.991530, 2.484167, 30115.224900, 22878, 24841.665845,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS520/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,540,2649.331326,4280.585498, 445.733118, 0.992010, 2.243495, 31128.008500, 23450, 22434.949539,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,540,4290.180800,4295.447869, 392.049914, 0.992010, 2.550696, 31128.008500, 23450, 25506.956260,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,540,4295.933182,4301.411936, 450.044946, 0.992010, 2.222000, 31128.008500, 23450, 22220.002885,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,540,4318.078826,4323.391664, 432.726754, 0.992010, 2.310927, 31128.008500, 23450, 23109.271417,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,540,4278.665042,4284.029690, 320.492764, 0.992010, 3.120195, 31128.008500, 23450, 31201.952496,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,540,4289.719974,4295.274633, 457.326108, 0.992010, 2.186623, 31128.008500, 23450, 21866.234697,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,540,4309.680574,4314.922950, 453.495614, 0.992010, 2.205093, 31128.008500, 23450, 22050.929895,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,540,4496.035286,4501.588590, 457.913339, 0.992010, 2.183819, 31128.008500, 23450, 21838.193264,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS540/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,560,4335.037469,4340.414739, 376.206987, 0.992550, 2.658111, 32136.811400, 24122, 26581.111872,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,80,11,1301,560,4308.693298,4313.940520, 434.651717, 0.992550, 2.300693, 32136.811400, 24122, 23006.926239,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,80,11,1301,560,4255.671227,4261.105928, 433.113519, 0.992550, 2.308864, 32136.811400, 24122, 23088.635086,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,80,11,1301,560,4329.840397,4335.417257, 440.509669, 0.992550, 2.270098, 32136.811400, 24122, 22700.977294,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/heap/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,80,11,1301,560,4316.777371,4322.284637, 356.279527, 0.992550, 2.806785, 32136.811400, 24122, 28067.849083,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,80,11,1301,560,4363.120000,4368.576852, 443.270139, 0.992550, 2.255961, 32136.811400, 24122, 22559.606730,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,80,11,1301,560,4422.347851,4427.775288, 427.873260, 0.992550, 2.337141, 32136.811400, 24122, 23371.406738,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,80,11,1301,560,4237.535322,4242.914417, 444.087416, 0.992550, 2.251809, 32136.811400, 24122, 22518.089103,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS560/no_simd/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,80,11,1301,580,4419.432527,4424.883060, 429.992921, 0.993070, 2.325620, 33139.905500, 24735, 23256.196822,results/ablation_20251206_125021/params_M80_ML11_EFC1301_EFS580/dynamic_struct/run_stdout_1.log,1
