variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
dynamic_struct,0,0,0,0,0,1,0,59,5,763,710,3710.210271,3714.909642, 405.217975, 0.992960, 2.467808, 33130.843400, 24891, 24678.076054,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,710,3694.778602,3700.001859, 402.340717, 0.992960, 2.485456, 33130.843400, 24891, 24854.556297,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,710,3787.145912,3792.174572, 405.167288, 0.992960, 2.468116, 33130.843400, 24891, 24681.163287,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,710,3729.138768,3734.289987, 403.602833, 0.992960, 2.477683, 33130.843400, 24891, 24776.833010,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,710,3684.053831,4933.129743, 245.244331, 0.000000, 4.077566, 33125.282900, 24773, 40775.662214,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,710,3802.399231,3807.297534, 340.491939, 0.992960, 2.936927, 33130.843400, 24891, 29369.270889,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,710,3865.633825,3870.945677, 405.591543, 0.992960, 2.465535, 33130.843400, 24891, 24655.346403,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,710,3678.026312,3683.157750, 395.847655, 0.992960, 2.526224, 33130.843400, 24891, 25262.243892,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,710,3667.435269,3672.257695, 358.975709, 0.992960, 2.785704, 33130.843400, 24891, 27857.038105,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,710,3737.286828,4979.924368, 194.368920, 0.000000, 5.144855, 33125.282900, 24773, 51448.554578,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS710/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,715,3789.535109,3794.674869, 390.771462, 0.993060, 2.559041, 33333.690300, 25037, 25590.405085,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,715,3765.348687,3770.232894, 401.164371, 0.993060, 2.492744, 33333.690300, 25037, 24927.438005,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,715,3850.888812,3855.971294, 396.839284, 0.993060, 2.519912, 33333.690300, 25037, 25199.118154,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,715,3959.535971,3964.551987, 401.554524, 0.993060, 2.490322, 33333.690300, 25037, 24903.218365,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,715,3924.769072,5189.594872, 241.658070, 0.000000, 4.138078, 33328.187300, 24919, 41380.782370,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,715,3817.792407,3822.895132, 336.893427, 0.993060, 2.968298, 33333.690300, 25037, 29682.977428,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,715,4086.716371,4092.095495, 399.171452, 0.993060, 2.505189, 33333.690300, 25037, 25051.891738,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,715,3733.736348,3739.226741, 402.181850, 0.993060, 2.486437, 33333.690300, 25037, 24864.374176,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,715,3761.744212,3766.848825, 359.498349, 0.993060, 2.781654, 33333.690300, 25037, 27816.539454,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,715,4733.565614,7770.818338, 223.421746, 0.000000, 4.475840, 33328.187300, 24919, 44758.400569,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS715/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,720,3744.830481,3749.765337, 395.315571, 0.993190, 2.529625, 33536.552200, 25301, 25296.246147,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,720,3740.922502,3745.864277, 392.765518, 0.993190, 2.546048, 33536.552200, 25301, 25460.483553,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,720,3758.085093,3763.149435, 396.992090, 0.993190, 2.518942, 33536.552200, 25301, 25189.418777,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,720,3765.244925,3770.194796, 397.985658, 0.993190, 2.512653, 33536.552200, 25301, 25126.533562,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,720,3780.289692,5039.166552, 240.150437, 0.000000, 4.164057, 33530.749300, 25183, 41640.565551,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,720,3888.539669,3893.624670, 335.839027, 0.993190, 2.977617, 33536.552200, 25301, 29776.170087,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,720,3869.609954,3874.653031, 395.522707, 0.993190, 2.528300, 33536.552200, 25301, 25282.998489,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,720,3764.562205,3769.724427, 394.249354, 0.993190, 2.536466, 33536.552200, 25301, 25364.657901,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,720,3936.392953,3941.155645, 353.112509, 0.993190, 2.831959, 33536.552200, 25301, 28319.585811,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,720,4520.218806,5824.986530, 220.754219, 0.000000, 4.529925, 33530.749300, 25183, 45299.247499,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS720/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,725,3740.493874,3745.602575, 392.792391, 0.993270, 2.545874, 33739.681800, 25427, 25458.741649,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,725,3814.505529,3819.649247, 352.620443, 0.993270, 2.835910, 33739.681800, 25427, 28359.104536,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,725,3793.116935,3798.080542, 395.611830, 0.993270, 2.527730, 33739.681800, 25427, 25277.302746,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,725,3730.487229,3735.637127, 395.979335, 0.993270, 2.525384, 33739.681800, 25427, 25253.843133,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,725,3728.419100,4997.554210, 237.544828, 0.000000, 4.209732, 33733.954800, 25309, 42097.317393,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,725,4052.059249,4057.487130, 329.072090, 0.993270, 3.038848, 33739.681800, 25427, 30388.478134,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,725,3922.442881,3927.553195, 392.545566, 0.993270, 2.547475, 33739.681800, 25427, 25474.749595,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,725,3753.465170,3759.102832, 391.603141, 0.993270, 2.553606, 33739.681800, 25427, 25536.056665,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,725,3753.727108,3758.751043, 348.162767, 0.993270, 2.872220, 33739.681800, 25427, 28722.198174,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,725,3984.919431,5251.185255, 221.205698, 0.000000, 4.520679, 33733.954800, 25309, 45206.792108,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS725/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,730,3948.257458,3953.193975, 387.862042, 0.993380, 2.578236, 33943.292400, 25522, 25782.363130,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,730,3802.299508,3807.227382, 347.900383, 0.993380, 2.874386, 33943.292400, 25522, 28743.860306,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,730,3877.609751,3882.739511, 384.096296, 0.993380, 2.603514, 33943.292400, 25522, 26035.137821,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,730,3939.403526,3944.478368, 385.754354, 0.993380, 2.592323, 33943.292400, 25522, 25923.232999,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,730,3805.467268,5075.697664, 234.018579, 0.000000, 4.273165, 33937.409500, 25404, 42731.649863,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,730,3870.130657,3875.575018, 326.050669, 0.993380, 3.067008, 33943.292400, 25522, 30670.079716,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,730,3813.267388,3818.291248, 384.431503, 0.993380, 2.601244, 33943.292400, 25522, 26012.436371,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,730,3847.616618,3852.639821, 384.082362, 0.993380, 2.603608, 33943.292400, 25522, 26036.082365,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,730,4418.346857,4424.984338, 362.191687, 0.993380, 2.760969, 33943.292400, 25522, 27609.689418,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,730,3903.049964,5180.386314, 216.343393, 0.000000, 4.622281, 33937.409500, 25404, 46222.812150,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS730/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,735,3791.683133,3797.254886, 384.353448, 0.993470, 2.601772, 34146.721100, 25716, 26017.719000,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,735,3826.718957,3834.612567, 337.832937, 0.993470, 2.960043, 34146.721100, 25716, 29600.429410,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,735,3902.098675,3907.103657, 382.459802, 0.993470, 2.614654, 34146.721100, 25716, 26146.538690,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,735,3764.813966,3770.630599, 381.927878, 0.993470, 2.618295, 34146.721100, 25716, 26182.953831,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,735,3820.455321,5109.839740, 232.129818, 0.000000, 4.307934, 34140.926700, 25599, 43079.342810,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,735,4071.965883,4077.053283, 295.498385, 0.993470, 3.384113, 34146.721100, 25716, 33841.132516,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,735,3797.628048,3803.250276, 383.585855, 0.993470, 2.606978, 34146.721100, 25716, 26069.782977,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,735,3844.607960,3850.003079, 383.917141, 0.993470, 2.604729, 34146.721100, 25716, 26047.287145,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,735,3957.909556,3963.067699, 378.824861, 0.993470, 2.639742, 34146.721100, 25716, 26397.422728,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,735,4157.152120,5414.997319, 215.257790, 0.000000, 4.645593, 34140.926700, 25599, 46455.926085,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS735/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,740,3789.779830,3794.946182, 382.855880, 0.993540, 2.611949, 34348.718600, 25793, 26119.489155,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,740,3881.868788,3886.888417, 377.070412, 0.993540, 2.652025, 34348.718600, 25793, 26520.245754,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,740,3885.542351,3890.618580, 373.429025, 0.993540, 2.677885, 34348.718600, 25793, 26778.850434,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,740,3924.359770,3929.379301, 380.794205, 0.993540, 2.626090, 34348.718600, 25793, 26260.903865,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,740,3986.170193,5272.781674, 232.027258, 0.000000, 4.309838, 34342.733900, 25676, 43098.384657,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,740,3899.832733,3904.740121, 284.476395, 0.993540, 3.515230, 34348.718600, 25793, 35152.301510,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,740,3840.823662,3845.733171, 380.978639, 0.993540, 2.624819, 34348.718600, 25793, 26248.190798,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,740,3843.230749,3848.370988, 340.387303, 0.993540, 2.937830, 34348.718600, 25793, 29378.299150,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,740,3851.942098,3857.036859, 374.237119, 0.993540, 2.672103, 34348.718600, 25793, 26721.026554,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,740,3772.326272,5105.132542, 215.326186, 0.000000, 4.644117, 34342.733900, 25676, 46441.170055,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS740/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,745,3840.370317,3845.458870, 343.216110, 0.993620, 2.913616, 34550.004800, 25930, 29136.161430,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,745,3814.530513,3819.495302, 377.804096, 0.993620, 2.646874, 34550.004800, 25930, 26468.744294,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,745,3913.138092,3918.004865, 378.863501, 0.993620, 2.639473, 34550.004800, 25930, 26394.730468,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,745,3808.122589,3813.357588, 375.648499, 0.993620, 2.662063, 34550.004800, 25930, 26620.630794,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,745,3821.587579,5172.717141, 198.126358, 0.000000, 5.047284, 34544.415600, 25813, 50472.840263,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,745,3945.613819,3951.946876, 318.197518, 0.993620, 3.142702, 34550.004800, 25930, 31427.020700,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,745,3942.203470,3947.530814, 370.056244, 0.993620, 2.702292, 34550.004800, 25930, 27022.919239,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,745,3990.540888,3995.571501, 376.410910, 0.993620, 2.656671, 34550.004800, 25930, 26566.711338,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,745,4030.430446,4035.471559, 381.999484, 0.993620, 2.617805, 34550.004800, 25930, 26178.045808,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,745,3847.049990,5226.191468, 210.731536, 0.000000, 4.745374, 34544.415600, 25813, 47453.742238,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS745/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,750,4716.657908,4724.199360, 343.881246, 0.993720, 2.907981, 34751.928400, 26063, 29079.806266,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,750,3853.168374,3858.213760, 371.262512, 0.993720, 2.693512, 34751.928400, 26063, 26935.119181,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,750,3911.574820,3917.110204, 363.851363, 0.993720, 2.748375, 34751.928400, 26063, 27483.750315,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,750,3838.425398,3843.505178, 376.459256, 0.993720, 2.656330, 34751.928400, 26063, 26563.299564,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,750,3850.833130,5209.851271, 194.344187, 0.000000, 5.145510, 34746.291000, 25946, 51455.102265,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,750,3907.522922,3913.419807, 315.809984, 0.993720, 3.166461, 34751.928400, 26063, 31664.610111,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,750,3809.126371,3814.570985, 364.357556, 0.993720, 2.744557, 34751.928400, 26063, 27445.567814,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,750,3968.706989,3973.716843, 370.857515, 0.993720, 2.696453, 34751.928400, 26063, 26964.533831,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,750,4035.966113,4040.885064, 371.947804, 0.993720, 2.688549, 34751.928400, 26063, 26885.492758,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,750,3812.882043,5096.689571, 207.539005, 0.000000, 4.818371, 34746.291000, 25946, 48183.713688,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS750/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,755,3998.911189,4004.484169, 370.885148, 0.993850, 2.696252, 34954.253400, 26160, 26962.524773,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,755,3884.590859,3889.674959, 368.043116, 0.993850, 2.717073, 34954.253400, 26160, 27170.729645,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,755,3841.907820,3846.995609, 328.415077, 0.993850, 3.044927, 34954.253400, 26160, 30449.272002,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,755,3845.455414,3850.366455, 335.036596, 0.993850, 2.984749, 34954.253400, 26160, 29847.485655,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,755,4131.642053,5419.008094, 223.616172, 0.000000, 4.471948, 34948.816400, 26044, 44719.484702,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,755,3929.968127,3935.060648, 314.645612, 0.993850, 3.178179, 34954.253400, 26160, 31781.787608,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,755,3804.180200,3809.221820, 372.252564, 0.993850, 2.686348, 34954.253400, 26160, 26863.481844,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,755,3877.622478,3883.293773, 368.215222, 0.993850, 2.715803, 34954.253400, 26160, 27158.029893,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,755,3962.298832,3967.726301, 368.432682, 0.993850, 2.714200, 34954.253400, 26160, 27142.000408,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,755,3870.815286,5150.576310, 207.438911, 0.000000, 4.820696, 34948.816400, 26044, 48206.963381,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS755/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,760,3829.475928,3835.404751, 366.142127, 0.993930, 2.731180, 35155.673600, 26290, 27311.798525,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,760,3870.961464,3875.781380, 362.565954, 0.993930, 2.758119, 35155.673600, 26290, 27581.188748,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,760,3931.361440,3937.028081, 364.410107, 0.993930, 2.744161, 35155.673600, 26290, 27441.609901,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,760,3937.657412,3942.716957, 364.574707, 0.993930, 2.742922, 35155.673600, 26290, 27429.220443,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,760,3910.308009,5198.055812, 221.982750, 0.000000, 4.504855, 35150.019900, 26174, 45048.545514,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,760,3906.718878,3911.651694, 311.936674, 0.993930, 3.205779, 35155.673600, 26290, 32057.788768,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,760,3958.802077,3964.244297, 327.799367, 0.993930, 3.050647, 35155.673600, 26290, 30506.465268,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,760,3847.065752,3852.056473, 366.071012, 0.993930, 2.731710, 35155.673600, 26290, 27317.104290,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,760,3953.600321,3958.421335, 366.145298, 0.993930, 2.731156, 35155.673600, 26290, 27311.562017,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,760,3885.253523,5190.522269, 177.598112, 0.000000, 5.630690, 35150.019900, 26174, 56306.904823,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS760/nothing/run_stdout_1.log,1
