timestamp,study_name,trial_id,m,max_layer,efc,efs,K,avg_recall,avg_time_ms,build_time_ms,reward_score,status
2025-12-03T08:16:27.404713,efs_search,-1,54,8,566,660,10,0.99001,2.175433,4782.555286,2.175433,COMPLETE
2025-12-03T08:16:55.678428,efs_search,-1,54,8,566,659,10,0.98999,2.162704,3484.970914,10009.999999999955,COMPLETE
2025-12-03T08:16:55.691245,hnsw_graph_opt_v1,109,54,8,566,660,10,0.99001,2.175433,4782.555286,2.175433,COMPLETE
2025-12-03T08:28:09.882868,efs_search,-1,35,6,499,2000,10,0.99769,5.146744,615472.243578,5.146744,COMPLETE
2025-12-03T08:28:44.971057,efs_search,-1,35,6,499,1040,10,0.99231,2.77997,3339.499661,2.77997,COMPLETE
2025-12-03T08:29:09.239779,efs_search,-1,35,6,499,560,10,0.98089,1.843421,3359.816182,95549.99999999975,COMPLETE
2025-12-03T08:29:38.014235,efs_search,-1,35,6,499,800,10,0.98846,2.148481,3389.791762,11539.999999999985,COMPLETE
2025-12-03T08:30:09.384650,efs_search,-1,35,6,499,920,10,0.99081,2.575681,3349.294581,2.575681,COMPLETE
2025-12-03T08:30:38.748696,efs_search,-1,35,6,499,860,10,0.98963,2.378774,3337.135787,10369.999999999982,COMPLETE
2025-12-03T08:31:08.513658,efs_search,-1,35,6,499,890,10,0.99031,2.414502,3364.254266,2.414502,COMPLETE
2025-12-03T08:31:37.777039,efs_search,-1,35,6,499,875,10,0.98995,2.363239,3355.388748,10049.999999999995,COMPLETE
2025-12-03T08:32:09.558132,efs_search,-1,35,6,499,883,10,0.99016,2.594824,3376.701352,2.594824,COMPLETE
2025-12-03T08:32:39.935704,efs_search,-1,35,6,499,879,10,0.99002,2.306453,3380.78206,2.306453,COMPLETE
2025-12-03T08:33:10.503976,efs_search,-1,35,6,499,877,10,0.98997,2.493992,3355.993161,10029.999999999975,COMPLETE
2025-12-03T08:33:40.471184,efs_search,-1,35,6,499,878,10,0.98999,2.43126,3350.415218,10009.999999999955,COMPLETE
2025-12-03T08:33:40.483914,hnsw_graph_opt_v1,110,35,6,499,879,10,0.99002,2.306453,3380.78206,2.306453,COMPLETE
2025-12-03T08:44:20.395661,efs_search,-1,33,10,492,2000,10,0.99752,5.21468,580423.587976,5.21468,COMPLETE
2025-12-03T08:44:56.999330,efs_search,-1,33,10,492,1040,10,0.99195,2.896949,3416.743782,2.896949,COMPLETE
2025-12-03T08:45:19.362292,efs_search,-1,33,10,492,560,10,0.97979,1.51107,3323.358134,202099.99999999942,COMPLETE
2025-12-03T08:45:46.824258,efs_search,-1,33,10,492,800,10,0.98797,2.172942,3381.326031,12029.999999999976,COMPLETE
2025-12-03T08:46:15.487827,efs_search,-1,33,10,492,920,10,0.99023,2.298035,3361.565192,2.298035,COMPLETE
2025-12-03T08:46:44.249967,efs_search,-1,33,10,492,860,10,0.98916,2.320265,3310.807297,10839.999999999953,COMPLETE
2025-12-03T08:47:13.414297,efs_search,-1,33,10,492,890,10,0.98987,2.350917,3329.053427,10129.999999999964,COMPLETE
2025-12-03T08:47:42.879278,efs_search,-1,33,10,492,905,10,0.99009,2.386742,3311.538493,2.386742,COMPLETE
2025-12-03T08:48:15.161569,efs_search,-1,33,10,492,898,10,0.99,2.652254,3318.240183,10000.0,COMPLETE
2025-12-03T08:48:46.341787,efs_search,-1,33,10,492,894,10,0.98991,2.390894,3350.585748,10090.000000000035,COMPLETE
2025-12-03T08:49:15.205840,efs_search,-1,33,10,492,896,10,0.98995,2.314565,3391.674356,10049.999999999995,COMPLETE
2025-12-03T08:49:43.869678,efs_search,-1,33,10,492,897,10,0.98997,2.302718,3351.04144,10029.999999999975,COMPLETE
2025-12-03T08:49:43.883898,hnsw_graph_opt_v1,111,33,10,492,898,10,0.99,2.652254,3318.240183,10000.0,COMPLETE
2025-12-03T09:00:02.996250,efs_search,-1,31,7,494,2000,10,0.99694,4.757132,564412.608164,4.757132,COMPLETE
2025-12-03T09:00:36.782920,efs_search,-1,31,7,494,1040,10,0.99114,2.647907,3348.605204,2.647907,COMPLETE
2025-12-03T09:00:59.747487,efs_search,-1,31,7,494,560,10,0.97814,1.714687,3320.839055,218599.99999999983,COMPLETE
2025-12-03T09:01:27.821597,efs_search,-1,31,7,494,800,10,0.9867,2.088842,3301.828778,13299.999999999969,COMPLETE
2025-12-03T09:01:56.487056,efs_search,-1,31,7,494,920,10,0.98916,2.298308,3360.688141,10839.999999999953,COMPLETE
2025-12-03T09:02:27.556816,efs_search,-1,31,7,494,980,10,0.99032,2.553148,3287.104491,2.553148,COMPLETE
2025-12-03T09:02:57.421909,efs_search,-1,31,7,494,950,10,0.98979,2.425684,3317.449963,10210.000000000044,COMPLETE
2025-12-03T09:03:27.587191,efs_search,-1,31,7,494,965,10,0.99,2.456703,3312.402426,10000.0,COMPLETE
2025-12-03T09:04:00.769959,efs_search,-1,31,7,494,958,10,0.98992,2.732222,3371.160263,10079.999999999969,COMPLETE
2025-12-03T09:04:32.651081,efs_search,-1,31,7,494,962,10,0.98995,2.460843,3332.5087,10049.999999999995,COMPLETE
2025-12-03T09:05:03.520534,efs_search,-1,31,7,494,964,10,0.98998,2.520341,3306.53973,10020.00000000002,COMPLETE
2025-12-03T09:05:03.534107,hnsw_graph_opt_v1,112,31,7,494,965,10,0.99,2.456703,3312.402426,10000.0,COMPLETE
2025-12-03T09:19:37.334484,efs_search,-1,29,7,713,2000,10,0.9974,5.06068,816038.820865,5.06068,COMPLETE
2025-12-03T09:20:14.538044,efs_search,-1,29,7,713,1040,10,0.99148,2.960912,3406.632956,2.960912,COMPLETE
2025-12-03T09:20:36.700426,efs_search,-1,29,7,713,560,10,0.97841,1.486664,3373.036304,215899.99999999988,COMPLETE
2025-12-03T09:21:03.861505,efs_search,-1,29,7,713,800,10,0.98705,2.144434,3425.431729,12950.000000000007,COMPLETE
2025-12-03T09:21:35.532411,efs_search,-1,29,7,713,920,10,0.98978,2.594496,3393.024289,10219.999999999998,COMPLETE
2025-12-03T09:22:06.902111,efs_search,-1,29,7,713,980,10,0.99073,2.565958,3401.949481,2.565958,COMPLETE
2025-12-03T09:22:38.671878,efs_search,-1,29,7,713,950,10,0.99031,2.606724,3384.044644,2.606724,COMPLETE
2025-12-03T09:23:11.453998,efs_search,-1,29,7,713,935,10,0.99005,2.686229,3401.416881,2.686229,COMPLETE
2025-12-03T09:23:43.136626,efs_search,-1,29,7,713,928,10,0.98994,2.440354,3376.455866,10059.999999999949,COMPLETE
2025-12-03T09:24:13.805601,efs_search,-1,29,7,713,932,10,0.99001,2.499635,3372.954254,2.499635,COMPLETE
2025-12-03T09:24:45.375295,efs_search,-1,29,7,713,930,10,0.98998,2.589185,3385.457003,10020.00000000002,COMPLETE
2025-12-03T09:25:15.942326,efs_search,-1,29,7,713,931,10,0.99,2.467666,3581.048959,10000.0,COMPLETE
2025-12-03T09:25:15.955116,hnsw_graph_opt_v1,113,29,7,713,931,10,0.99,2.467666,3581.048959,10000.0,COMPLETE
2025-12-03T09:34:23.315586,efs_search,-1,58,8,383,2000,10,0.99779,5.089054,489325.443792,5.089054,COMPLETE
2025-12-03T09:34:59.005847,efs_search,-1,58,8,383,1040,10,0.99297,2.834808,3288.728273,2.834808,COMPLETE
2025-12-03T09:35:20.956541,efs_search,-1,58,8,383,560,10,0.98183,1.633839,3293.730186,90850.00000000006,COMPLETE
2025-12-03T09:35:51.836604,efs_search,-1,58,8,383,800,10,0.98918,2.515129,3287.347584,10820.000000000044,COMPLETE
2025-12-03T09:36:25.421381,efs_search,-1,58,8,383,920,10,0.99134,2.538615,3275.231383,2.538615,COMPLETE
2025-12-03T09:36:54.985869,efs_search,-1,58,8,383,860,10,0.99026,2.358476,3288.48702,2.358476,COMPLETE
2025-12-03T09:37:23.849065,efs_search,-1,58,8,383,830,10,0.98978,2.3269,3290.889498,10219.999999999998,COMPLETE
2025-12-03T09:37:53.213481,efs_search,-1,58,8,383,845,10,0.99004,2.388821,3246.102046,2.388821,COMPLETE
2025-12-03T09:38:22.076653,efs_search,-1,58,8,383,838,10,0.98993,2.338428,3254.513961,10070.000000000015,COMPLETE
2025-12-03T09:38:51.440230,efs_search,-1,58,8,383,842,10,0.99,2.387376,3270.911123,10000.0,COMPLETE
2025-12-03T09:39:22.718562,efs_search,-1,58,8,383,840,10,0.98999,2.410615,4757.468638,10009.999999999955,COMPLETE
2025-12-03T09:39:53.095892,efs_search,-1,58,8,383,841,10,0.99,2.36882,3270.089354,10000.0,COMPLETE
2025-12-03T09:39:53.108417,hnsw_graph_opt_v1,114,58,8,383,841,10,0.99,2.36882,3270.089354,10000.0,COMPLETE
2025-12-03T09:54:25.926739,efs_search,-1,31,4,697,2000,10,0.99787,5.038666,815059.409468,5.038666,COMPLETE
2025-12-03T09:55:04.539263,efs_search,-1,31,4,697,1040,10,0.99237,3.06027,3863.405487,3.06027,COMPLETE
2025-12-03T09:55:27.603343,efs_search,-1,31,4,697,560,10,0.98019,1.568097,3448.908972,99049.99999999993,COMPLETE
2025-12-03T09:55:55.365278,efs_search,-1,31,4,697,800,10,0.98814,2.193452,3469.00199,11859.999999999973,COMPLETE
2025-12-03T09:56:25.532140,efs_search,-1,31,4,697,920,10,0.99076,2.450323,3344.159137,2.450323,COMPLETE
2025-12-03T09:56:54.395287,efs_search,-1,31,4,697,860,10,0.98961,2.318371,3379.258318,10390.000000000002,COMPLETE
2025-12-03T09:57:23.959468,efs_search,-1,31,4,697,890,10,0.99019,2.391236,3374.32318,2.391236,COMPLETE
2025-12-03T09:57:53.123387,efs_search,-1,31,4,697,875,10,0.98991,2.341377,3388.714645,10090.000000000035,COMPLETE
2025-12-03T09:58:24.602617,efs_search,-1,31,4,697,883,10,0.99009,2.549961,3550.126857,2.549961,COMPLETE
2025-12-03T09:58:54.479308,efs_search,-1,31,4,697,879,10,0.99001,2.249811,3399.005983,2.249811,COMPLETE
2025-12-03T09:59:23.745870,efs_search,-1,31,4,697,877,10,0.98995,2.354364,3421.732858,10049.999999999995,COMPLETE
2025-12-03T09:59:53.612290,efs_search,-1,31,4,697,878,10,0.98998,2.411014,3388.732935,10020.00000000002,COMPLETE
2025-12-03T09:59:53.625507,hnsw_graph_opt_v1,115,31,4,697,879,10,0.99001,2.249811,3399.005983,2.249811,COMPLETE
2025-12-03T10:17:42.499194,efs_search,-1,55,7,685,2000,10,0.9989,6.300832,997765.043724,6.300832,COMPLETE
2025-12-03T10:18:23.600841,efs_search,-1,55,7,685,1040,10,0.99623,3.346668,3572.868456,3.346668,COMPLETE
2025-12-03T10:18:48.659047,efs_search,-1,55,7,685,560,10,0.9881,1.914515,3573.842668,11900.000000000013,COMPLETE
2025-12-03T10:19:21.131684,efs_search,-1,55,7,685,800,10,0.99381,2.659224,3559.437887,2.659224,COMPLETE
2025-12-03T10:19:49.297685,efs_search,-1,55,7,685,680,10,0.99174,2.231418,3546.816941,2.231418,COMPLETE
2025-12-03T10:20:18.173766,efs_search,-1,55,7,685,620,10,0.98997,2.27381,3590.467118,10029.999999999975,COMPLETE
2025-12-03T10:20:49.455334,efs_search,-1,55,7,685,650,10,0.99087,2.30486,4225.620694,2.30486,COMPLETE
2025-12-03T10:21:16.717409,efs_search,-1,55,7,685,635,10,0.99041,2.134084,3566.258302,2.134084,COMPLETE
2025-12-03T10:21:43.879276,efs_search,-1,55,7,685,628,10,0.99017,2.122233,3586.966713,2.122233,COMPLETE
2025-12-03T10:22:10.941291,efs_search,-1,55,7,685,624,10,0.9901,2.120222,3573.341566,2.120222,COMPLETE
2025-12-03T10:22:36.497871,efs_search,-1,55,7,685,622,10,0.99002,1.954072,3617.722734,1.954072,COMPLETE
2025-12-03T10:23:02.356420,efs_search,-1,55,7,685,621,10,0.99,2.001678,3546.093005,10000.0,COMPLETE
2025-12-03T10:23:02.369649,hnsw_graph_opt_v1,116,55,7,685,621,10,0.99,2.001678,3546.093005,10000.0,COMPLETE
2025-12-03T10:37:26.954270,efs_search,-1,53,12,552,2000,10,0.99863,5.758698,798617.123421,5.758698,COMPLETE
2025-12-03T10:38:06.154245,efs_search,-1,53,12,552,1040,10,0.995,3.149661,3711.129947,3.149661,COMPLETE
2025-12-03T10:38:30.012642,efs_search,-1,53,12,552,560,10,0.98602,1.777924,3492.603217,13979.999999999984,COMPLETE
2025-12-03T10:39:00.580747,efs_search,-1,53,12,552,800,10,0.99225,2.470742,3498.149712,2.470742,COMPLETE
2025-12-03T10:39:27.841494,efs_search,-1,53,12,552,680,10,0.99005,2.134999,3518.734677,2.134999,COMPLETE
2025-12-03T10:39:55.114253,efs_search,-1,53,12,552,620,10,0.98825,2.021711,3578.148128,11750.00000000003,COMPLETE
2025-12-03T10:40:20.783240,efs_search,-1,53,12,552,650,10,0.98921,1.924418,3492.069266,10789.999999999958,COMPLETE
2025-12-03T10:40:47.545290,efs_search,-1,53,12,552,665,10,0.98975,2.095117,3456.27081,10249.999999999973,COMPLETE
2025-12-03T10:41:14.906826,efs_search,-1,53,12,552,673,10,0.98995,2.150912,3523.479189,10049.999999999995,COMPLETE
2025-12-03T10:41:42.369176,efs_search,-1,53,12,552,677,10,0.98998,2.155648,3585.827633,10020.00000000002,COMPLETE
2025-12-03T10:42:09.528914,efs_search,-1,53,12,552,679,10,0.99005,2.125552,3503.819859,2.125552,COMPLETE
2025-12-03T10:42:36.901800,efs_search,-1,53,12,552,678,10,0.99002,2.156363,3496.128838,2.156363,COMPLETE
2025-12-03T10:42:36.925486,hnsw_graph_opt_v1,117,53,12,552,678,10,0.99002,2.156363,3496.128838,2.156363,COMPLETE
2025-12-03T11:02:04.651851,efs_search,-1,49,4,741,2000,10,0.99894,6.831801,1089717.750262,6.831801,COMPLETE
2025-12-03T11:02:45.455509,efs_search,-1,49,4,741,1040,10,0.99621,3.284802,3711.107743,3.284802,COMPLETE
2025-12-03T11:03:10.617180,efs_search,-1,49,4,741,560,10,0.98802,1.895298,3598.642945,11979.999999999982,COMPLETE
2025-12-03T11:03:41.985933,efs_search,-1,49,4,741,800,10,0.99364,2.550519,3577.177623,2.550519,COMPLETE
2025-12-03T11:04:10.248421,efs_search,-1,49,4,741,680,10,0.99146,2.236178,3598.029335,2.236178,COMPLETE
2025-12-03T11:04:37.308353,efs_search,-1,49,4,741,620,10,0.9898,2.106741,3616.379921,10199.999999999978,COMPLETE
2025-12-03T11:05:08.189477,efs_search,-1,49,4,741,650,10,0.99067,2.479424,3612.349974,2.479424,COMPLETE
2025-12-03T11:05:37.565531,efs_search,-1,49,4,741,635,10,0.99024,2.168505,3596.57571,2.168505,COMPLETE
2025-12-03T11:06:04.123885,efs_search,-1,49,4,741,628,10,0.98997,2.062089,3583.416948,10029.999999999975,COMPLETE
2025-12-03T11:06:31.684810,efs_search,-1,49,4,741,632,10,0.99008,2.156549,3639.218043,2.156549,COMPLETE
2025-12-03T11:06:58.744255,efs_search,-1,49,4,741,630,10,0.99005,2.115118,3606.263597,2.115118,COMPLETE
2025-12-03T11:07:25.803863,efs_search,-1,49,4,741,629,10,0.98999,2.124356,3544.145157,10009.999999999955,COMPLETE
2025-12-03T11:07:25.816226,hnsw_graph_opt_v1,118,49,4,741,630,10,0.99005,2.115118,3606.263597,2.115118,COMPLETE
