C,P,I,time_pred,recall_pred,P_C_ratio,score
1920,23,6,2.15,0.9676,0.012,0.4309
1936,11,6,2.15,0.9544,0.0057,0.4251
1936,13,6,2.15,0.9676,0.0067,0.4309
1936,15,6,2.15,0.9676,0.0077,0.4309
1936,17,6,2.15,0.9676,0.0088,0.4309
1936,19,6,2.15,0.9676,0.0098,0.4309
1936,21,6,2.15,0.9676,0.0108,0.4309
1936,23,6,2.15,0.9676,0.0119,0.4309
1952,11,6,2.15,0.9544,0.0056,0.4251
1952,13,6,2.15,0.9676,0.0067,0.4309
1952,15,6,2.15,0.9676,0.0077,0.4309
1952,17,6,2.15,0.9676,0.0087,0.4309
1952,19,6,2.15,0.9676,0.0097,0.4309
1952,21,6,2.15,0.9676,0.0108,0.4309
1952,23,6,2.15,0.9676,0.0118,0.4309
1968,11,6,2.15,0.9544,0.0056,0.4251
1968,13,6,2.15,0.9676,0.0066,0.4309
1968,15,6,2.15,0.9676,0.0076,0.4309
1968,17,6,2.15,0.9676,0.0086,0.4309
1968,19,6,2.15,0.9676,0.0097,0.4309
1968,21,6,2.15,0.9676,0.0107,0.4309
1968,23,6,2.15,0.9676,0.0117,0.4309
1984,11,6,2.15,0.9544,0.0055,0.4251
1984,13,6,2.15,0.9676,0.0066,0.4309
1984,15,6,2.15,0.9676,0.0076,0.4309
1984,17,6,2.15,0.9676,0.0086,0.4309
1984,19,6,2.15,0.9676,0.0096,0.4309
1984,21,6,2.15,0.9676,0.0106,0.4309
1984,23,6,2.15,0.9676,0.0116,0.4309
2000,11,6,2.15,0.9544,0.0055,0.4251
2000,13,6,2.15,0.9676,0.0065,0.4309
2000,15,6,2.15,0.9676,0.0075,0.4309
2000,17,6,2.15,0.9676,0.0085,0.4309
2000,19,6,2.15,0.9676,0.0095,0.4309
2000,21,6,2.15,0.9676,0.0105,0.4309
2000,23,6,2.15,0.9676,0.0115,0.4309
2016,11,6,2.15,0.9544,0.0055,0.4251
2016,13,6,2.15,0.9676,0.0064,0.4309
2016,15,6,2.15,0.9676,0.0074,0.4309
2016,17,6,2.15,0.9676,0.0084,0.4309
2016,19,6,2.15,0.9676,0.0094,0.4309
2016,21,6,2.15,0.9676,0.0104,0.4309
2016,23,6,2.15,0.9676,0.0114,0.4309
2032,11,6,2.15,0.9544,0.0054,0.4251
2032,13,6,2.15,0.9676,0.0064,0.4309
2032,15,6,2.15,0.9676,0.0074,0.4309
2032,17,6,2.15,0.9676,0.0084,0.4309
2032,19,6,2.15,0.9676,0.0094,0.4309
2032,21,6,2.15,0.9676,0.0103,0.4309
2032,23,6,2.15,0.9676,0.0113,0.4309
2048,11,6,2.15,0.9544,0.0054,0.4251
2048,13,6,2.15,0.9676,0.0063,0.4309
2048,15,6,2.15,0.9676,0.0073,0.4309
2048,17,6,2.15,0.9676,0.0083,0.4309
2048,19,6,2.15,0.9676,0.0093,0.4309
2048,21,6,2.15,0.9676,0.0103,0.4309
2048,23,6,2.15,0.9676,0.0112,0.4309
2064,11,6,2.15,0.9544,0.0053,0.4251
2064,13,6,2.15,0.9676,0.0063,0.4309
2064,15,6,2.15,0.9676,0.0073,0.4309
2064,17,6,2.15,0.9676,0.0082,0.4309
2064,19,6,2.15,0.9676,0.0092,0.4309
2064,21,6,2.15,0.9676,0.0102,0.4309
2064,23,6,2.15,0.9676,0.0111,0.4309
2080,11,6,2.15,0.9544,0.0053,0.4251
2080,13,6,2.15,0.9676,0.0063,0.4309
2080,15,6,2.15,0.9676,0.0072,0.4309
2080,17,6,2.15,0.9676,0.0082,0.4309
2080,19,6,2.15,0.9676,0.0091,0.4309
2080,21,6,2.15,0.9676,0.0101,0.4309
2080,23,6,2.15,0.9676,0.0111,0.4309
2096,11,6,2.15,0.9544,0.0052,0.4251
2096,13,6,2.15,0.9676,0.0062,0.4309
2096,15,6,2.15,0.9676,0.0072,0.4309
2096,17,6,2.15,0.9676,0.0081,0.4309
2096,19,6,2.15,0.9676,0.0091,0.4309
2096,21,6,2.15,0.9676,0.01,0.4309
2096,23,6,2.15,0.9676,0.011,0.4309
2112,11,6,2.15,0.9544,0.0052,0.4251
2112,13,6,2.15,0.9676,0.0062,0.4309
2112,15,6,2.15,0.9676,0.0071,0.4309
2112,17,6,2.15,0.9676,0.008,0.4309
2112,19,6,2.15,0.9676,0.009,0.4309
2112,21,6,2.15,0.9676,0.0099,0.4309
2112,23,6,2.15,0.9676,0.0109,0.4309
2128,11,6,2.15,0.9544,0.0052,0.4251
2128,13,6,2.15,0.9676,0.0061,0.4309
2128,15,6,2.15,0.9676,0.007,0.4309
2128,17,6,2.15,0.9676,0.008,0.4309
2128,19,6,2.15,0.9676,0.0089,0.4309
2128,21,6,2.15,0.9676,0.0099,0.4309
2128,23,6,2.15,0.9676,0.0108,0.4309
2144,11,6,2.15,0.9544,0.0051,0.4251
2144,13,6,2.15,0.9676,0.0061,0.4309
2144,15,6,2.15,0.9676,0.007,0.4309
2144,17,6,2.15,0.9676,0.0079,0.4309
2144,19,6,2.15,0.9676,0.0089,0.4309
2144,21,6,2.15,0.9676,0.0098,0.4309
2144,23,6,2.15,0.9676,0.0107,0.4309
2160,11,6,2.15,0.9544,0.0051,0.4251
2160,13,6,2.15,0.9676,0.006,0.4309
2160,15,6,2.15,0.9676,0.0069,0.4309
2160,17,6,2.15,0.9676,0.0079,0.4309
2160,19,6,2.15,0.9676,0.0088,0.4309
2160,21,6,2.15,0.9676,0.0097,0.4309
2160,23,6,2.15,0.9676,0.0106,0.4309
2176,11,6,2.15,0.9544,0.0051,0.4251
2176,13,6,2.15,0.9676,0.006,0.4309
2176,15,6,2.15,0.9676,0.0069,0.4309
2176,17,6,2.15,0.9676,0.0078,0.4309
2176,19,6,2.15,0.9676,0.0087,0.4309
2176,21,6,2.15,0.9676,0.0097,0.4309
2176,23,6,2.15,0.9676,0.0106,0.4309
2192,11,6,2.15,0.9544,0.005,0.4251
2192,13,6,2.15,0.9676,0.0059,0.4309
2192,15,6,2.15,0.9676,0.0068,0.4309
2192,17,6,2.15,0.9676,0.0078,0.4309
2192,19,6,2.15,0.9676,0.0087,0.4309
2192,21,6,2.15,0.9676,0.0096,0.4309
2192,23,6,2.15,0.9676,0.0105,0.4309
2208,13,6,2.15,0.9676,0.0059,0.4309
2208,15,6,2.15,0.9676,0.0068,0.4309
2208,17,6,2.15,0.9676,0.0077,0.4309
2208,19,6,2.15,0.9676,0.0086,0.4309
2208,21,6,2.15,0.9676,0.0095,0.4309
2208,23,6,2.15,0.9676,0.0104,0.4309
2224,13,6,2.15,0.9676,0.0058,0.4309
2224,15,6,2.15,0.9676,0.0067,0.4309
2224,17,6,2.15,0.9676,0.0076,0.4309
2224,19,6,2.15,0.9676,0.0085,0.4309
2224,21,6,2.15,0.9676,0.0094,0.4309
2224,23,6,2.15,0.9676,0.0103,0.4309
2240,13,6,2.15,0.9676,0.0058,0.4309
2240,15,6,2.15,0.9676,0.0067,0.4309
2240,17,6,2.15,0.9676,0.0076,0.4309
2240,19,6,2.15,0.9676,0.0085,0.4309
2240,21,6,2.15,0.9676,0.0094,0.4309
2240,23,6,2.15,0.9676,0.0103,0.4309
2256,13,6,2.15,0.9676,0.0058,0.4309
2256,15,6,2.15,0.9676,0.0066,0.4309
2256,17,6,2.15,0.9676,0.0075,0.4309
2256,19,6,2.15,0.9676,0.0084,0.4309
2256,21,6,2.15,0.9676,0.0093,0.4309
2256,23,6,2.15,0.9676,0.0102,0.4309
2272,13,6,2.15,0.9676,0.0057,0.4309
2272,15,6,2.15,0.9676,0.0066,0.4309
2272,17,6,2.15,0.9676,0.0075,0.4309
2272,19,6,2.15,0.9676,0.0084,0.4309
2272,21,6,2.15,0.9676,0.0092,0.4309
2272,23,6,2.15,0.9676,0.0101,0.4309
2288,13,6,2.15,0.9676,0.0057,0.4309
2288,15,6,2.15,0.9676,0.0066,0.4309
2288,17,6,2.15,0.9676,0.0074,0.4309
2288,19,6,2.15,0.9676,0.0083,0.4309
2288,21,6,2.15,0.9676,0.0092,0.4309
2288,23,6,2.15,0.9676,0.0101,0.4309
2304,13,6,2.15,0.9676,0.0056,0.4309
2304,15,6,2.15,0.9676,0.0065,0.4309
2304,17,6,2.15,0.9676,0.0074,0.4309
2304,19,6,2.15,0.9676,0.0082,0.4309
2304,21,6,2.15,0.9676,0.0091,0.4309
2304,23,6,2.15,0.9676,0.01,0.4309
2832,41,6,2.17,0.9852,0.0145,0.4331
2832,43,6,2.17,0.9852,0.0152,0.4331
2832,45,6,2.17,0.9852,0.0159,0.4331
2832,47,6,2.17,0.9852,0.0166,0.4331
2832,49,6,2.17,0.9852,0.0173,0.4331
2832,51,6,2.17,0.9852,0.018,0.4331
2832,53,6,2.17,0.9852,0.0187,0.4331
2832,55,6,2.17,0.9852,0.0194,0.4331
2848,41,6,2.17,0.9852,0.0144,0.4331
2848,43,6,2.17,0.9852,0.0151,0.4331
2848,45,6,2.17,0.9852,0.0158,0.4331
2848,47,6,2.17,0.9852,0.0165,0.4331
2848,49,6,2.17,0.9852,0.0172,0.4331
2848,51,6,2.17,0.9852,0.0179,0.4331
2848,53,6,2.17,0.9852,0.0186,0.4331
2848,55,6,2.17,0.9852,0.0193,0.4331
2864,41,6,2.17,0.9852,0.0143,0.4331
2864,43,6,2.17,0.9852,0.015,0.4331
2864,45,6,2.17,0.9852,0.0157,0.4331
2864,47,6,2.17,0.9852,0.0164,0.4331
2864,49,6,2.17,0.9852,0.0171,0.4331
2864,51,6,2.17,0.9852,0.0178,0.4331
2864,53,6,2.17,0.9852,0.0185,0.4331
2864,55,6,2.17,0.9852,0.0192,0.4331
2880,41,6,2.17,0.9852,0.0142,0.4331
2880,43,6,2.17,0.9852,0.0149,0.4331
2880,45,6,2.17,0.9852,0.0156,0.4331
2880,47,6,2.17,0.9852,0.0163,0.4331
2880,49,6,2.17,0.9852,0.017,0.4331
2880,51,6,2.17,0.9852,0.0177,0.4331
2880,53,6,2.17,0.9852,0.0184,0.4331
2880,55,6,2.17,0.9852,0.0191,0.4331
2896,41,6,2.17,0.9852,0.0142,0.4331
2896,43,6,2.17,0.9852,0.0148,0.4331
2896,45,6,2.17,0.9852,0.0155,0.4331
2896,47,6,2.17,0.9852,0.0162,0.4331
2896,49,6,2.17,0.9852,0.0169,0.4331
2896,51,6,2.17,0.9852,0.0176,0.4331
2896,53,6,2.17,0.9852,0.0183,0.4331
2896,55,6,2.17,0.9852,0.019,0.4331
2912,41,6,2.17,0.9852,0.0141,0.4331
2912,43,6,2.17,0.9852,0.0148,0.4331
2912,45,6,2.17,0.9852,0.0155,0.4331
2912,47,6,2.17,0.9852,0.0161,0.4331
2912,49,6,2.17,0.9852,0.0168,0.4331
2912,51,6,2.17,0.9852,0.0175,0.4331
2912,53,6,2.17,0.9852,0.0182,0.4331
2912,55,6,2.17,0.9852,0.0189,0.4331
2928,41,6,2.17,0.9852,0.014,0.4331
2928,43,6,2.17,0.9852,0.0147,0.4331
2928,45,6,2.17,0.9852,0.0154,0.4331
2928,47,6,2.17,0.9852,0.0161,0.4331
2928,49,6,2.17,0.9852,0.0167,0.4331
2928,51,6,2.17,0.9852,0.0174,0.4331
2928,53,6,2.17,0.9852,0.0181,0.4331
2928,55,6,2.17,0.9852,0.0188,0.4331
2944,41,6,2.17,0.9852,0.0139,0.4331
2944,43,6,2.17,0.9852,0.0146,0.4331
2944,45,6,2.17,0.9852,0.0153,0.4331
2944,47,6,2.17,0.9852,0.016,0.4331
2944,49,6,2.17,0.9852,0.0166,0.4331
2944,51,6,2.17,0.9852,0.0173,0.4331
2944,53,6,2.17,0.9852,0.018,0.4331
2944,55,6,2.17,0.9852,0.0187,0.4331
2960,41,6,2.17,0.9852,0.0139,0.4331
2960,43,6,2.17,0.9852,0.0145,0.4331
2960,45,6,2.17,0.9852,0.0152,0.4331
2960,47,6,2.17,0.9852,0.0159,0.4331
2960,49,6,2.17,0.9852,0.0166,0.4331
2960,51,6,2.17,0.9852,0.0172,0.4331
2960,53,6,2.17,0.9852,0.0179,0.4331
2960,55,6,2.17,0.9852,0.0186,0.4331
2976,41,6,2.17,0.9852,0.0138,0.4331
2976,43,6,2.17,0.9852,0.0144,0.4331
2976,45,6,2.17,0.9852,0.0151,0.4331
2976,47,6,2.17,0.9852,0.0158,0.4331
2976,49,6,2.17,0.9852,0.0165,0.4331
2976,51,6,2.17,0.9852,0.0171,0.4331
2976,53,6,2.17,0.9852,0.0178,0.4331
2976,55,6,2.17,0.9852,0.0185,0.4331
2992,41,6,2.17,0.9852,0.0137,0.4331
2992,43,6,2.17,0.9852,0.0144,0.4331
2992,45,6,2.17,0.9852,0.015,0.4331
2992,47,6,2.17,0.9852,0.0157,0.4331
2992,49,6,2.17,0.9852,0.0164,0.4331
2992,51,6,2.17,0.9852,0.017,0.4331
2992,53,6,2.17,0.9852,0.0177,0.4331
2992,55,6,2.17,0.9852,0.0184,0.4331
3008,41,6,2.17,0.9852,0.0136,0.4331
3008,43,6,2.17,0.9852,0.0143,0.4331
3008,45,6,2.17,0.9852,0.015,0.4331
3008,47,6,2.17,0.9852,0.0156,0.4331
3008,49,6,2.17,0.9852,0.0163,0.4331
3008,51,6,2.17,0.9852,0.017,0.4331
3008,53,6,2.17,0.9852,0.0176,0.4331
3008,55,6,2.17,0.9852,0.0183,0.4331
3024,41,6,2.17,0.9852,0.0136,0.4331
3024,43,6,2.17,0.9852,0.0142,0.4331
3024,45,6,2.17,0.9852,0.0149,0.4331
3024,47,6,2.17,0.9852,0.0155,0.4331
3024,49,6,2.17,0.9852,0.0162,0.4331
3024,51,6,2.17,0.9852,0.0169,0.4331
3024,53,6,2.17,0.9852,0.0175,0.4331
3024,55,6,2.17,0.9852,0.0182,0.4331
3040,41,6,2.17,0.9852,0.0135,0.4331
3040,43,6,2.17,0.9852,0.0141,0.4331
3040,45,6,2.17,0.9852,0.0148,0.4331
3040,47,6,2.17,0.9852,0.0155,0.4331
3040,49,6,2.17,0.9852,0.0161,0.4331
3040,51,6,2.17,0.9852,0.0168,0.4331
3040,53,6,2.17,0.9852,0.0174,0.4331
3040,55,6,2.17,0.9852,0.0181,0.4331
3056,41,6,2.17,0.9852,0.0134,0.4331
3056,43,6,2.17,0.9852,0.0141,0.4331
3056,45,6,2.17,0.9852,0.0147,0.4331
3056,47,6,2.17,0.9852,0.0154,0.4331
3056,49,6,2.17,0.9852,0.016,0.4331
3056,51,6,2.17,0.9852,0.0167,0.4331
3056,53,6,2.17,0.9852,0.0173,0.4331
3056,55,6,2.17,0.9852,0.018,0.4331
3072,41,6,2.17,0.9852,0.0133,0.4331
3072,43,6,2.17,0.9852,0.014,0.4331
3072,45,6,2.17,0.9852,0.0146,0.4331
3072,47,6,2.17,0.9852,0.0153,0.4331
3072,49,6,2.17,0.9852,0.016,0.4331
3072,51,6,2.17,0.9852,0.0166,0.4331
3072,53,6,2.17,0.9852,0.0173,0.4331
3072,55,6,2.17,0.9852,0.0179,0.4331
3088,41,6,2.17,0.9852,0.0133,0.4331
3088,43,6,2.17,0.9852,0.0139,0.4331
3088,45,6,2.17,0.9852,0.0146,0.4331
3088,47,6,2.17,0.9852,0.0152,0.4331
3088,49,6,2.17,0.9852,0.0159,0.4331
3088,51,6,2.17,0.9852,0.0165,0.4331
3088,53,6,2.17,0.9852,0.0172,0.4331
3088,55,6,2.17,0.9852,0.0178,0.4331
3104,41,6,2.17,0.9852,0.0132,0.4331
3104,43,6,2.17,0.9852,0.0139,0.4331
3104,45,6,2.17,0.9852,0.0145,0.4331
3104,47,6,2.17,0.9852,0.0151,0.4331
3104,49,6,2.17,0.9852,0.0158,0.4331
3104,51,6,2.17,0.9852,0.0164,0.4331
3104,53,6,2.17,0.9852,0.0171,0.4331
3104,55,6,2.17,0.9852,0.0177,0.4331
3120,41,6,2.17,0.9852,0.0131,0.4331
3120,43,6,2.17,0.9852,0.0138,0.4331
3120,45,6,2.17,0.9852,0.0144,0.4331
3120,47,6,2.17,0.9852,0.0151,0.4331
3120,49,6,2.17,0.9852,0.0157,0.4331
3120,51,6,2.17,0.9852,0.0163,0.4331
3120,53,6,2.17,0.9852,0.017,0.4331
3120,55,6,2.17,0.9852,0.0176,0.4331
3136,41,6,2.17,0.9852,0.0131,0.4331
3136,43,6,2.17,0.9852,0.0137,0.4331
3136,45,6,2.17,0.9852,0.0143,0.4331
3136,47,6,2.17,0.9852,0.015,0.4331
3136,49,6,2.17,0.9852,0.0156,0.4331
3136,51,6,2.17,0.9852,0.0163,0.4331
3136,53,6,2.17,0.9852,0.0169,0.4331
3136,55,6,2.17,0.9852,0.0175,0.4331
3152,41,6,2.17,0.9852,0.013,0.4331
3152,43,6,2.17,0.9852,0.0136,0.4331
3152,45,6,2.17,0.9852,0.0143,0.4331
3152,47,6,2.17,0.9852,0.0149,0.4331
3152,49,6,2.17,0.9852,0.0155,0.4331
3152,51,6,2.17,0.9852,0.0162,0.4331
3152,53,6,2.17,0.9852,0.0168,0.4331
3152,55,6,2.17,0.9852,0.0174,0.4331
3168,41,6,2.17,0.9852,0.0129,0.4331
3168,43,6,2.17,0.9852,0.0136,0.4331
3168,45,6,2.17,0.9852,0.0142,0.4331
3168,47,6,2.17,0.9852,0.0148,0.4331
3168,49,6,2.17,0.9852,0.0155,0.4331
3168,51,6,2.17,0.9852,0.0161,0.4331
3168,53,6,2.17,0.9852,0.0167,0.4331
3168,55,6,2.17,0.9852,0.0174,0.4331
3184,41,6,2.17,0.9852,0.0129,0.4331
3184,43,6,2.17,0.9852,0.0135,0.4331
3184,45,6,2.17,0.9852,0.0141,0.4331
3184,47,6,2.17,0.9852,0.0148,0.4331
3184,49,6,2.17,0.9852,0.0154,0.4331
3184,51,6,2.17,0.9852,0.016,0.4331
3184,53,6,2.17,0.9852,0.0166,0.4331
3184,55,6,2.17,0.9852,0.0173,0.4331
3200,41,6,2.17,0.9852,0.0128,0.4331
3200,43,6,2.17,0.9852,0.0134,0.4331
3200,45,6,2.17,0.9852,0.0141,0.4331
3200,47,6,2.17,0.9852,0.0147,0.4331
3200,49,6,2.17,0.9852,0.0153,0.4331
3200,51,6,2.17,0.9852,0.0159,0.4331
3200,53,6,2.17,0.9852,0.0166,0.4331
3200,55,6,2.17,0.9852,0.0172,0.4331
3216,41,6,2.17,0.9852,0.0127,0.4331
3216,43,6,2.17,0.9852,0.0134,0.4331
3216,45,6,2.17,0.9852,0.014,0.4331
3216,47,6,2.17,0.9852,0.0146,0.4331
3216,49,6,2.17,0.9852,0.0152,0.4331
3216,51,6,2.17,0.9852,0.0159,0.4331
3216,53,6,2.17,0.9852,0.0165,0.4331
3216,55,6,2.17,0.9852,0.0171,0.4331
3232,41,6,2.17,0.9852,0.0127,0.4331
3232,43,6,2.17,0.9852,0.0133,0.4331
3232,45,6,2.17,0.9852,0.0139,0.4331
3232,47,6,2.17,0.9852,0.0145,0.4331
3232,49,6,2.17,0.9852,0.0152,0.4331
3232,51,6,2.17,0.9852,0.0158,0.4331
3232,53,6,2.17,0.9852,0.0164,0.4331
3232,55,6,2.17,0.9852,0.017,0.4331
3248,41,6,2.17,0.9852,0.0126,0.4331
3248,43,6,2.17,0.9852,0.0132,0.4331
3248,45,6,2.17,0.9852,0.0139,0.4331
3248,47,6,2.17,0.9852,0.0145,0.4331
3248,49,6,2.17,0.9852,0.0151,0.4331
3248,51,6,2.17,0.9852,0.0157,0.4331
3248,53,6,2.17,0.9852,0.0163,0.4331
3248,55,6,2.17,0.9852,0.0169,0.4331
3264,41,6,2.17,0.9852,0.0126,0.4331
3264,43,6,2.17,0.9852,0.0132,0.4331
3264,45,6,2.17,0.9852,0.0138,0.4331
3264,47,6,2.17,0.9852,0.0144,0.4331
3264,49,6,2.17,0.9852,0.015,0.4331
3264,51,6,2.17,0.9852,0.0156,0.4331
3264,53,6,2.17,0.9852,0.0162,0.4331
3264,55,6,2.17,0.9852,0.0169,0.4331
3280,41,6,2.17,0.9852,0.0125,0.4331
3280,43,6,2.17,0.9852,0.0131,0.4331
3280,45,6,2.17,0.9852,0.0137,0.4331
3280,47,6,2.17,0.9852,0.0143,0.4331
3280,49,6,2.17,0.9852,0.0149,0.4331
3280,51,6,2.17,0.9852,0.0155,0.4331
3280,53,6,2.17,0.9852,0.0162,0.4331
3280,55,6,2.17,0.9852,0.0168,0.4331
3296,41,6,2.17,0.9852,0.0124,0.4331
3296,43,6,2.17,0.9852,0.013,0.4331
3296,45,6,2.17,0.9852,0.0137,0.4331
3296,47,6,2.17,0.9852,0.0143,0.4331
3296,49,6,2.17,0.9852,0.0149,0.4331
3296,51,6,2.17,0.9852,0.0155,0.4331
3296,53,6,2.17,0.9852,0.0161,0.4331
3296,55,6,2.17,0.9852,0.0167,0.4331
3312,41,6,2.17,0.9852,0.0124,0.4331
3312,43,6,2.17,0.9852,0.013,0.4331
3312,45,6,2.17,0.9852,0.0136,0.4331
3312,47,6,2.17,0.9852,0.0142,0.4331
3312,49,6,2.17,0.9852,0.0148,0.4331
3312,51,6,2.17,0.9852,0.0154,0.4331
3312,53,6,2.17,0.9852,0.016,0.4331
3312,55,6,2.17,0.9852,0.0166,0.4331
3328,41,6,2.17,0.9852,0.0123,0.4331
3328,43,6,2.17,0.9852,0.0129,0.4331
3328,45,6,2.17,0.9852,0.0135,0.4331
3328,47,6,2.17,0.9852,0.0141,0.4331
3328,49,6,2.17,0.9852,0.0147,0.4331
3328,51,6,2.17,0.9852,0.0153,0.4331
3328,53,6,2.17,0.9852,0.0159,0.4331
3328,55,6,2.17,0.9852,0.0165,0.4331
3344,41,6,2.17,0.9852,0.0123,0.4331
3344,43,6,2.17,0.9852,0.0129,0.4331
3344,45,6,2.17,0.9852,0.0135,0.4331
3344,47,6,2.17,0.9852,0.0141,0.4331
3344,49,6,2.17,0.9852,0.0147,0.4331
3344,51,6,2.17,0.9852,0.0153,0.4331
3344,53,6,2.17,0.9852,0.0158,0.4331
3344,55,6,2.17,0.9852,0.0164,0.4331
3360,41,6,2.17,0.9852,0.0122,0.4331
3360,43,6,2.17,0.9852,0.0128,0.4331
3360,45,6,2.17,0.9852,0.0134,0.4331
3360,47,6,2.17,0.9852,0.014,0.4331
3360,49,6,2.17,0.9852,0.0146,0.4331
3360,51,6,2.17,0.9852,0.0152,0.4331
3360,53,6,2.17,0.9852,0.0158,0.4331
3360,55,6,2.17,0.9852,0.0164,0.4331
3376,41,6,2.17,0.9852,0.0121,0.4331
3376,43,6,2.17,0.9852,0.0127,0.4331
3376,45,6,2.17,0.9852,0.0133,0.4331
3376,47,6,2.17,0.9852,0.0139,0.4331
3376,49,6,2.17,0.9852,0.0145,0.4331
3376,51,6,2.17,0.9852,0.0151,0.4331
3376,53,6,2.17,0.9852,0.0157,0.4331
3376,55,6,2.17,0.9852,0.0163,0.4331
3392,41,6,2.17,0.9852,0.0121,0.4331
3392,43,6,2.17,0.9852,0.0127,0.4331
3392,45,6,2.17,0.9852,0.0133,0.4331
3392,47,6,2.17,0.9852,0.0139,0.4331
3392,49,6,2.17,0.9852,0.0144,0.4331
3392,51,6,2.17,0.9852,0.015,0.4331
3392,53,6,2.17,0.9852,0.0156,0.4331
3392,55,6,2.17,0.9852,0.0162,0.4331
3408,41,6,2.17,0.9852,0.012,0.4331
3408,43,6,2.17,0.9852,0.0126,0.4331
3408,45,6,2.17,0.9852,0.0132,0.4331
3408,47,6,2.17,0.9852,0.0138,0.4331
3408,49,6,2.17,0.9852,0.0144,0.4331
3408,51,6,2.17,0.9852,0.015,0.4331
3408,53,6,2.17,0.9852,0.0156,0.4331
3408,55,6,2.17,0.9852,0.0161,0.4331
3424,41,6,2.17,0.9852,0.012,0.4331
3424,43,6,2.17,0.9852,0.0126,0.4331
3424,45,6,2.17,0.9852,0.0131,0.4331
3424,47,6,2.17,0.9852,0.0137,0.4331
3424,49,6,2.17,0.9852,0.0143,0.4331
3424,51,6,2.17,0.9852,0.0149,0.4331
3424,53,6,2.17,0.9852,0.0155,0.4331
3424,55,6,2.17,0.9852,0.0161,0.4331
3440,41,6,2.17,0.9852,0.0119,0.4331
3440,43,6,2.17,0.9852,0.0125,0.4331
3440,45,6,2.17,0.9852,0.0131,0.4331
3440,47,6,2.17,0.9852,0.0137,0.4331
3440,49,6,2.17,0.9852,0.0142,0.4331
3440,51,6,2.17,0.9852,0.0148,0.4331
3440,53,6,2.17,0.9852,0.0154,0.4331
3440,55,6,2.17,0.9852,0.016,0.4331
3456,41,6,2.17,0.9852,0.0119,0.4331
3456,43,6,2.17,0.9852,0.0124,0.4331
3456,45,6,2.17,0.9852,0.013,0.4331
3456,47,6,2.17,0.9852,0.0136,0.4331
3456,49,6,2.17,0.9852,0.0142,0.4331
3456,51,6,2.17,0.9852,0.0148,0.4331
3456,53,6,2.17,0.9852,0.0153,0.4331
3456,55,6,2.17,0.9852,0.0159,0.4331
3472,41,6,2.17,0.9852,0.0118,0.4331
3472,43,6,2.17,0.9852,0.0124,0.4331
3472,45,6,2.17,0.9852,0.013,0.4331
3472,47,6,2.17,0.9852,0.0135,0.4331
3472,49,6,2.17,0.9852,0.0141,0.4331
3472,51,6,2.17,0.9852,0.0147,0.4331
3472,53,6,2.17,0.9852,0.0153,0.4331
3472,55,6,2.17,0.9852,0.0158,0.4331
3488,41,6,2.17,0.9852,0.0118,0.4331
3488,43,6,2.17,0.9852,0.0123,0.4331
3488,45,6,2.17,0.9852,0.0129,0.4331
3488,47,6,2.17,0.9852,0.0135,0.4331
3488,49,6,2.17,0.9852,0.014,0.4331
3488,51,6,2.17,0.9852,0.0146,0.4331
3488,53,6,2.17,0.9852,0.0152,0.4331
3488,55,6,2.17,0.9852,0.0158,0.4331
3504,41,6,2.17,0.9852,0.0117,0.4331
3504,43,6,2.17,0.9852,0.0123,0.4331
3504,45,6,2.17,0.9852,0.0128,0.4331
3504,47,6,2.17,0.9852,0.0134,0.4331
3504,49,6,2.17,0.9852,0.014,0.4331
3504,51,6,2.17,0.9852,0.0146,0.4331
3504,53,6,2.17,0.9852,0.0151,0.4331
3504,55,6,2.17,0.9852,0.0157,0.4331
3520,41,6,2.17,0.9852,0.0116,0.4331
3520,43,6,2.17,0.9852,0.0122,0.4331
3520,45,6,2.17,0.9852,0.0128,0.4331
3520,47,6,2.17,0.9852,0.0134,0.4331
3520,49,6,2.17,0.9852,0.0139,0.4331
3520,51,6,2.17,0.9852,0.0145,0.4331
3520,53,6,2.17,0.9852,0.0151,0.4331
3520,55,6,2.17,0.9852,0.0156,0.4331
3536,41,6,2.17,0.9852,0.0116,0.4331
3536,43,6,2.17,0.9852,0.0122,0.4331
3536,45,6,2.17,0.9852,0.0127,0.4331
3536,47,6,2.17,0.9852,0.0133,0.4331
3536,49,6,2.17,0.9852,0.0139,0.4331
3536,51,6,2.17,0.9852,0.0144,0.4331
3536,53,6,2.17,0.9852,0.015,0.4331
3536,55,6,2.17,0.9852,0.0156,0.4331
3552,41,6,2.17,0.9852,0.0115,0.4331
3552,43,6,2.17,0.9852,0.0121,0.4331
3552,45,6,2.17,0.9852,0.0127,0.4331
3552,47,6,2.17,0.9852,0.0132,0.4331
3552,49,6,2.17,0.9852,0.0138,0.4331
3552,51,6,2.17,0.9852,0.0144,0.4331
3552,53,6,2.17,0.9852,0.0149,0.4331
3552,55,6,2.17,0.9852,0.0155,0.4331
3568,41,6,2.17,0.9852,0.0115,0.4331
3568,43,6,2.17,0.9852,0.0121,0.4331
3568,45,6,2.17,0.9852,0.0126,0.4331
3568,47,6,2.17,0.9852,0.0132,0.4331
3568,49,6,2.17,0.9852,0.0137,0.4331
3568,51,6,2.17,0.9852,0.0143,0.4331
3568,53,6,2.17,0.9852,0.0149,0.4331
3568,55,6,2.17,0.9852,0.0154,0.4331
3584,41,6,2.17,0.9852,0.0114,0.4331
