variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/no_prefetch/trial_m33_ml12_efc647_efs920_20251204_141845.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/no_simd/trial_m33_ml12_efc647_efs860_20251204_141921.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/no_pruning/trial_m33_ml12_efc647_efs830_20251204_141958.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/heap/trial_m33_ml12_efc647_efs815_20251204_142034.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,43,10,735,648,4016.169819,4021.089894, 396.838573, 0.989910, 2.519916, 27868.950000, 22089, 25199.163291
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/dynamic_struct/run_20251204_142110_576.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/no_reorder/trial_m33_ml12_efc647_efs829_20251204_142216.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,43,10,735,648,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/dynamic_with_opts/trial_m34_ml7_efc445_efs2000_20251204_142248.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,43,10,735,648,53850.996537,59491.075731, 59.958003, 0.000000, 16.678341, 27889.065700, 22338, 166783.408047
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS648/nothing/run_20251204_142638_158.log,1,,,,,,,,,,,,,,,,,,
full,0,0,0,0,0,0,0,43,10,735,660,4392.770896,4398.996632, 394.398607, 0.990380, 2.535506, 28322.697700, 22469, 25355.059129
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/full/run_20251204_143107_090.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,43,10,735,660,3535.960392,3540.783642, 578.770578, 0.979140, 1.727800, 19446.807500, 16411, 17278.003370
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/no_csr/trial_m34_ml7_efc445_efs560_20251204_143221.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/no_prefetch/trial_m34_ml7_efc445_efs920_20251204_143320.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/no_simd/trial_m34_ml7_efc445_efs980_20251204_143357.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/no_pruning/trial_m34_ml7_efc445_efs950_20251204_143433.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/heap/trial_m34_ml7_efc445_efs935_20251204_143508.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/dynamic_struct/trial_m34_ml7_efc445_efs928_20251204_143544.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,43,10,735,660,4093.873329,4099.443794, 380.179649, 0.990380, 2.630335, 28322.697700, 22469, 26303.354289
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/no_reorder/run_20251204_143624_038.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/dynamic_with_opts/trial_m34_ml7_efc445_efs925_20251204_143736.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,43,10,735,660,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS660/nothing/trial_m38_ml11_efc652_efs2000_20251204_143809.log,1,,,,,,,,,,,,,,,,,,
full,0,0,0,0,0,0,0,43,10,735,680,4022.923949,4028.197504, 456.250392, 0.990870, 2.191779, 29074.935800, 22882, 21917.789366
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/full/run_20251204_144053_271.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,43,10,735,680,3856.284335,5006.383022, 278.196628, 0.000000, 3.594580, 29094.573500, 23158, 35945.798790
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/no_csr/run_20251204_144129_839.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,43,10,735,680,4507.375175,4514.383910, 351.525656, 0.990870, 2.844743, 29074.935800, 22882, 28447.425757
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/no_prefetch/run_20251204_144221_061.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,43,10,735,680,3818.533802,3823.479459, 460.062068, 0.990870, 2.173620, 29074.935800, 22882, 21736.197549
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/no_simd/run_20251204_144304_824.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,43,10,735,680,3762.790051,3767.829320, 469.750610, 0.990870, 2.128789, 29074.935800, 22882, 21287.891460
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/no_pruning/run_20251204_144341_293.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,43,10,735,680,3915.435307,3920.337307, 445.632873, 0.990870, 2.244000, 29074.935800, 22882, 22439.996246
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/heap/run_20251204_144416_731.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,43,10,735,680,3952.468810,3957.509795, 428.353847, 0.990870, 2.334519, 29074.935800, 22882, 23345.185436
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/dynamic_struct/run_20251204_144453_684.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,43,10,735,680,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/no_reorder/run_20251204_144553_129.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,43,10,735,680,7739.995014,7748.535135, 391.259679, 0.990870, 2.555847, 29074.935800, 22882, 25558.473147
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/dynamic_with_opts/run_20251204_144805_529.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,43,10,735,680,,4528.431110,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS680/nothing/run_20251204_145030_099.log,1,,,,,,,,,,,,,,,,,,
full,0,0,0,0,0,0,0,43,10,735,700,,5358.551240,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS700/full/run_20251204_145146_833.log,1,,,,,,,,,,,,,,,,,,
